name,main_category,subcategory,source_url,image_url,source_vendor,external_id,local_image_path
GEO COFEE TABLES SET,Uncategorized,LOUNGE FURNITURE,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/geo-cofee-tables-set,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/67056907a4c24b619b5ddf71/1728408009545/GEO+COFEE+TABLES+SET.png?format=1500w,Rental Reserve,geo-cofee-tables-set,images/lounge-furniture/geo-cofee-tables-set.png
FRENCH PROVINCIAL BENCH,Uncategorized,LOUNGE FURNITURE,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/banquette-tep2r-zf7h4-hcnxk-mk9fc,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6419f815a413564c19adcfd3/1705358929496/furnitureFARMHOUSE+ROUND.png?format=1500w,Rental Reserve,banquette-tep2r-zf7h4-hcnxk-mk9fc,images/lounge-furniture/banquette-tep2r-zf7h4-hcnxk-mk9fc.png
OUTDOOR LOUNGE SET 4-piece,Uncategorized,LOUNGE FURNITURE,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/outdoor-lounge-set-4-piece,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/67056a5e60a1807725a22dd8/1728408206004/4-piece+OUTDOOR+LOUNGE.png?format=1500w,Rental Reserve,outdoor-lounge-set-4-piece,images/lounge-furniture/outdoor-lounge-set-4-piece.png
LOUIS XVI,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/coming-soon-1,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6800081c5a30552faf7eab34/1752791300208/Louis+Ratan+%281%29.png?format=1500w,Rental Reserve,coming-soon-1,images/chairs/coming-soon-1.png
JULIETTE - Black Cane-Back Chair,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/black-harper-cane-back-chair,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6800019f5a30552faf7ea216/1744830879805/Black+Harper2.png?format=1500w,Rental Reserve,black-harper-cane-back-chair,images/chairs/black-harper-cane-back-chair.png
BB Chair - Black Bistro,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/coming-soon,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/68000637f3195006a26195e2/1752791327399/BB+Chair.png?format=1500w,Rental Reserve,coming-soon,images/chairs/coming-soon.png
LIGHT BISTRO CHAIR,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/light-bistro-chair,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/69723fc25b8f7e7f01d56105/1769095469290/Light+Bistro.png?format=1500w,Rental Reserve,light-bistro-chair,images/chairs/light-bistro-chair.png
MOXIE CHAIR - Eggshell cushions,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/moxie-chair-eggshell-cushions,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/697240c80f5d85245a8a8831/1769095620724/Moxie+Chair+Black+%26+Eggshell.png?format=1500w,Rental Reserve,moxie-chair-eggshell-cushions,images/chairs/moxie-chair-eggshell-cushions.png
MOXIE CHAIR - Champagne cushions,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/moxie-chair-champagne-cushions,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6972409d5b8f7e7f01d561df/1769095646730/Moxie+Chair+Black+%26+Champagne.png?format=1500w,Rental Reserve,moxie-chair-champagne-cushions,images/chairs/moxie-chair-champagne-cushions.png
MOXIE CHAIR - Black cushions,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/moxie-chair-black-cushions,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6972406538d73e03ea5baa96/1769095673354/Moxie+Chair+Black.png?format=1500w,Rental Reserve,moxie-chair-black-cushions,images/chairs/moxie-chair-black-cushions.png
KING LOUIS CHAIR,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/king-louis-chair,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65a69859a3148e58c5450970/1705594258161/king+Louis+Chair.png?format=1500w,Rental Reserve,king-louis-chair,images/chairs/king-louis-chair.png
QUEEN CHARLOTTE - Blush Velvet,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/queen-charlotte-blush-velvet,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b32521dc4dd32e8733668f/1706239300872/Charlotte+Blush+side+view.png?format=1500w,Rental Reserve,queen-charlotte-blush-velvet,images/chairs/queen-charlotte-blush-velvet.png
QUEEN CHARLOTTE - Black Velvet,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/queen-charlotte-black-velvet,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b32430c7c80f4680ca9c27/1706239245258/Charlotte+Black+side+view.png?format=1500w,Rental Reserve,queen-charlotte-black-velvet,images/chairs/queen-charlotte-black-velvet.png
QUEEN CHARLOTTE - Eggshell,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/queen-charlotte-chair,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65a40c32106ef4478b010f7b/1706239232493/Charlotte+Eggshell+side+view.png?format=1500w,Rental Reserve,queen-charlotte-chair,images/chairs/queen-charlotte-chair.png
QUEEN CHARLOTTE - Navy Blue,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/quenn-charlotte-navy,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65a5b416d856e54e96a339f7/1705358567928/Charlotte+Navy+Blue.png?format=1500w,Rental Reserve,quenn-charlotte-navy,images/chairs/quenn-charlotte-navy.png
VERSAILLE CHAIR,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648-gkz85-t8trc-8t52d-ttenp-s8s3d-cwbjz-dfj8h-nkars-79a9g-hgj6j,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/641a0452d617af07b989fc86/1705332193078/furnitureArtboard+18.png?format=1500w,Rental Reserve,,images/chairs/VERSAILLE_CHAIR.png
OZ CHAIR,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648-gkz85-t8trc-8t52d-ttenp-s8s3d-cwbjz,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/641a03a647581d64096ee091/1705332193078/furnitureCHIC+vase-2.png?format=1500w,Rental Reserve,banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648-gkz85-t8trc-8t52d-ttenp-s8s3d-cwbjz,images/chairs/banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648-gkz85-t8trc-8t52d-ttenp-s8s3d-cwbjz.png
OZ CHAIR WHITE,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648-gkz85-t8trc-8t52d-ttenp-s8s3d,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/641a0380b92ced09ddc5327b/1705332193078/furnitureArtboard+13.png?format=1500w,Rental Reserve,banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648-gkz85-t8trc-8t52d-ttenp-s8s3d,images/chairs/banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648-gkz85-t8trc-8t52d-ttenp-s8s3d.png
OZ BAR CHAIR BLACK OR WHITE CUSHION,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648-gkz85-t8trc-8t52d-ttenp,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/641a036955ba0139a7233d35/1705332193078/furniture03.png?format=1500w,Rental Reserve,banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648-gkz85-t8trc-8t52d-ttenp,images/chairs/banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648-gkz85-t8trc-8t52d-ttenp.png
CHARLOTTE BAR STOOL,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/charlotte-bar-stool,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1eedb40535114b87129dd/1706238964071/Charlotte+Bar+stools.png?format=1500w,Rental Reserve,charlotte-bar-stool,images/chairs/charlotte-bar-stool.png
ROMA CHAIR,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648-gkz85-t8trc-8t52d-ttenp-s8s3d-cwbjz-dfj8h,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/641a03c939c49e31c924f02d/1705332193078/furnitureCLARINET.png?format=1500w,Rental Reserve,banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648-gkz85-t8trc-8t52d-ttenp-s8s3d-cwbjz-dfj8h,images/chairs/banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648-gkz85-t8trc-8t52d-ttenp-s8s3d-cwbjz-dfj8h.png
RUSTIC LOUIS CHAIR,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648-gkz85-t8trc-8t52d-ttenp-s8s3d-cwbjz-dfj8h-nkars,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/641a041ad617af07b989dcd2/1705332193078/furnitureHALO.png?format=1500w,Rental Reserve,banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648-gkz85-t8trc-8t52d-ttenp-s8s3d-cwbjz-dfj8h-nkars,images/chairs/banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648-gkz85-t8trc-8t52d-ttenp-s8s3d-cwbjz-dfj8h-nkars.png
MAHOGNY CHIAVARI,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6419fc3ba365f02e6d6d5b9d/1705332193078/furnitureArtboard+24.png?format=1500w,Rental Reserve,banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648,images/chairs/banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648.png
WHITE LOUIS,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6419fb4a504d5d774f3a0bc0/1706239456717/furnitureArtboard+22.png?format=1500w,Rental Reserve,banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y,images/chairs/banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y.png
CRYSTAL CHIAVARI,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/banquette-tep2r-zf7h4-hcnxk,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6419f7e2b5e8260c466aefc8/1705332193078/furnitureaccent.png?format=1500w,Rental Reserve,banquette-tep2r-zf7h4-hcnxk,images/chairs/banquette-tep2r-zf7h4-hcnxk.png
COCO CHAIR - Clear,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/banquette-tep2r-zf7h4,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6419f7a9a0584041c8b4ff92/1706239413153/furnitureONE.png?format=1500w,Rental Reserve,banquette-tep2r-zf7h4,images/chairs/banquette-tep2r-zf7h4.png
TOLIX CHAIR,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/banquette-tep2r-zf7h4-hcnxk-mk9fc-yya74-j4dcy-3msjl-4me3y-6p4zp-k5648-gkz85-t8trc-8t52d-ttenp-s8s3d-cwbjz-dfj8h-nkars-79a9g,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/641a04343136652100417679/1705332193078/furnitureTALL+METAL+CENTERPIECE-02.png?format=1500w,Rental Reserve,,images/chairs/TOLIX_CHAIR.png
KIDS WHITE TOLIX CHIAR,Uncategorized,CHAIRS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/kids-white-tolix-chiar,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b459180c4dc31a49dc05ba/1706318148929/Kids+White+Tolix+chair.jpg?format=1500w,Rental Reserve,kids-white-tolix-chiar,images/chairs/kids-white-tolix-chiar.jpg
CONSOLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/nbm2xj7bmjr3w8327bjfty9kse88ae,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6806b15336ea51214f44e728/1752791506468/Console+Table.png?format=1500w,Rental Reserve,nbm2xj7bmjr3w8327bjfty9kse88ae,images/tables/nbm2xj7bmjr3w8327bjfty9kse88ae.png
BLACK SIDE TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/coming-soon-5,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6806ac575a30552faf8319d1/1752791584180/Leo+Side+Table+-+Black.png?format=1500w,Rental Reserve,coming-soon-5,images/tables/coming-soon-5.png
BLACK CAFE TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/coming-soon-4,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6806ac195a30552faf83198c/1752791599020/Cafe+Leo+Table+-+Black.png?format=1500w,Rental Reserve,coming-soon-4,images/tables/coming-soon-4.png
Gold Twist Cocktail Table,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/gold-twist-cocktail-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6806acef7869c808d472709a/1745268720051/Gold+Twist+Cocktail+Table.png?format=1500w,Rental Reserve,gold-twist-cocktail-table,images/tables/gold-twist-cocktail-table.png
GOLD COCKTAIL TABLE WITH MIRROR TOP,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/gold-cocktail-table-with-mirror-top,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1f0fd40535114b8712b0f/1706238670359/Gold+Hampton+Cruiser+table.png?format=1500w,Rental Reserve,gold-cocktail-table-with-mirror-top,images/tables/gold-cocktail-table-with-mirror-top.png
HAMPTON COMMUNAL TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/hampton-communal-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1f02f81fe34541c5d9171/1706238676310/Metropolitan+Gold+Communal.jpg?format=1500w,Rental Reserve,hampton-communal-table,images/tables/hampton-communal-table.jpg
OVAL KING'S TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/oval-kings-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b44253c7c80f4680cb47cb/1706312755378/KINGS+OVAL+TABLE.png?format=1500w,Rental Reserve,oval-kings-table,images/tables/oval-kings-table.png
DIOR DINING TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/dior-dining-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6407d421932fe157bdc90e74/1706241415362/Artboard+9.png?format=1500w,Rental Reserve,dior-dining-table,images/tables/dior-dining-table.png
GOLD TWIST CAKE TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/gold-twist-cake-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1f3e804b3cb21df710b89/1706238658740/Gold+Twiste+cake+table.jpg?format=1500w,Rental Reserve,gold-twist-cake-table,images/tables/gold-twist-cake-table.jpg
DIOR STYLE COFFEE TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/dior-style-coffee-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6407d441f991f15f623142c2/1705332184507/Artboard+13.png?format=1500w,Rental Reserve,dior-style-coffee-table,images/tables/dior-style-coffee-table.png
1/4 MOON - WHITE SERPENTINE TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/14-moon-white-serpentine-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1f19f40535114b8712bc1/1706238664826/White+Cartier+Serpentine+Dining+Table.png?format=1500w,Rental Reserve,14-moon-white-serpentine-table,images/tables/14-moon-white-serpentine-table.png
HIGH GLOSS WHITE BRIDAL PARTY TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/high-gloss-white-bridal-party-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65a4461cd856e54e96a24970/1705594007523/HIGH-GLOSS-WHITE-WEDDING-PARTY-TABLE.jpg?format=1500w,Rental Reserve,high-gloss-white-bridal-party-table,images/tables/high-gloss-white-bridal-party-table.jpg
Mirror Serpentine Dining Table,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/mirror-serpentine-dining-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65a4396f106ef4478b012c1e/1705594263904/Serpentine+Dining+Table+-+1.jpg?format=1500w,Rental Reserve,mirror-serpentine-dining-table,images/tables/mirror-serpentine-dining-table.jpg
RECTANGULAR GHOST TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/rectangular-ghost-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b444ab0c4dc31a49dbf79b/1706313291049/8ft+Ghost+TABLE.png?format=1500w,Rental Reserve,rectangular-ghost-table,images/tables/rectangular-ghost-table.png
SQUARE GHOST TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/square-ghost-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b44608a01eff62337126b7/1706313252170/Square+Ghost+TABLE.png?format=1500w,Rental Reserve,square-ghost-table,images/tables/square-ghost-table.png
ROUND GHOST TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/glass-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6407d51ef64a9124737826e9/1706313337050/Glass+Table-02.png?format=1500w,Rental Reserve,glass-table,images/tables/glass-table.png
FRENCH COUNTRY DINNING TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/french-country-dinning-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6407d4e9f64a9124737826cc/1705332184507/03.png?format=1500w,Rental Reserve,french-country-dinning-table,images/tables/french-country-dinning-table.png
FRENCH COUNTRY ROUND DINNING TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/french-country-round-dinning-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6407d4b6f991f15f6231431d/1705332184507/FARMHOUSE+ROUND.png?format=1500w,Rental Reserve,french-country-round-dinning-table,images/tables/french-country-round-dinning-table.png
FRENCH COUNTRY COCKTAIL TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/french-country-cocktail-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6407d496f991f15f623142ff/1705332184507/Artboard+18.png?format=1500w,Rental Reserve,french-country-cocktail-table,images/tables/french-country-cocktail-table.png
RUSTIC CONSOLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/rustic-console,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b32bafa01eff6233707b5f/1706241030523/SIDE+BOARD.png?format=1500w,Rental Reserve,rustic-console,images/tables/rustic-console.png
JULIET SIDE TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/juliet-side-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b32c22c7c80f4680caa02b/1706241205566/JULIET+SIDE+TABLE.png?format=1500w,Rental Reserve,juliet-side-table,images/tables/juliet-side-table.png
ACCENT WOOD TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/accent-wood-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6407d40b66057616ebcc5972/1705332184507/accent.png?format=1500w,Rental Reserve,accent-wood-table,images/tables/accent-wood-table.png
GOLD COCKTAIL MIRROR TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/gold-cocktail-mirror-table,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6407d583932fe157bdc90f4f/1705332184507/Artboard+25.png?format=1500w,Rental Reserve,gold-cocktail-mirror-table,images/tables/gold-cocktail-mirror-table.png
RECTANGULAR MIRROR TABLE 8ft,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/rectangular-mirror-table-8ft,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b4443fa01eff623371259f/1706312820979/Gold+Mirror+table.png?format=1500w,Rental Reserve,rectangular-mirror-table-8ft,images/tables/rectangular-mirror-table-8ft.png
SQUARE MIRROR,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/square-mirror,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b32a7bc7c80f4680ca9f68/1706241248877/SQAURE+MIROR+TABLE.png?format=1500w,Rental Reserve,square-mirror,images/tables/square-mirror.png
8ft GALA FOLDING TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/folding-table-2,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6407d474932fe157bdc90e99/1706238757808/TWO.png?format=1500w,Rental Reserve,folding-table-2,images/tables/folding-table-2.png
6FT GALA TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/folding-table-1,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6407d45866057616ebcc5998/1706238803036/ONE.png?format=1500w,Rental Reserve,folding-table-1,images/tables/folding-table-1.png
5FT SQUARE TABLE,Uncategorized,TABLES,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/folding-table-3,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6407d486f64a912473782694/1706238892493/THREE.png?format=1500w,Rental Reserve,folding-table-3,images/tables/folding-table-3.png
Wood Center Bar (1).png,Uncategorized,BARS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/naturel-wood-bar,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/69723d6fea98e83a94a643c7/1769094511249/Wood+Center+Bar+%281%29.png?format=1500w,Rental Reserve,naturel-wood-bar,images/bars/naturel-wood-bar.png
WOOD BACK BAR / SHELF,Uncategorized,BARS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/elhzhayr655hzy4wag9r3b77fxfj96,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/68094a70aa04043fdb22eea9/1752791631774/Back+Bar.png?format=1500w,Rental Reserve,elhzhayr655hzy4wag9r3b77fxfj96,images/bars/elhzhayr655hzy4wag9r3b77fxfj96.png
BAR COLUMNS,Uncategorized,BARS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/coming-soon-3,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/6806a898f3195006a266044b/1769094554255/Wood+Bar+Column.png?format=1500w,Rental Reserve,coming-soon-3,images/bars/coming-soon-3.png
1/2 GOLD CURVE BAR - WHITE PLEXI PANELS,Uncategorized,BARS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/12-gold-curve-bar-white-plexi-panels,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1e32440535114b87122c5/1706205478135/CHLOE+18+ROUND+BAR+%E2%80%93+GOLD.png?format=1500w,Rental Reserve,12-gold-curve-bar-white-plexi-panels,images/bars/12-gold-curve-bar-white-plexi-panels.png
CURVE GOLD EDGE BAR - WHITE PLEXI PANELS,Uncategorized,BARS,https://www.rentalreserve.ca/rental-collection-3iZ1R/p/curve-gold-edge-bar-white-plexi-panels,http://static1.squarespace.com/static/63caf8ee90c60b6d050ba7f6/640796cdf3881059832c1655/65b1e2e5d2ac3a1f42c49c06/1706205484937/CHLOE+14+ROUND+BAR+%E2%80%93+GOLD.png?format=1500w,Rental Reserve,curve-gold-edge-bar-white-plexi-panels,images/bars/curve-gold-edge-bar-white-plexi-panels.png
